PSRJ,RAJD,RAJD_ERR,DECJD,DECJD_ERR,DM,P0,W50,astrometry_err,racsmatch
J1912+1036,288.1930416666666,4.1666666666666665e-05,10.611555555555556,8.333333333333333e-05,147.0,0.409349485862,13.0,9.316949906249123e-05,
J1912+2104,288.18057958333327,4.1666666666666667e-07,21.07609055555556,2.7777777777777776e-07,88.5961,2.232969028273125,11.0,5.007710104811096e-07,RACS_1912+18A_3135
J1912+2525,288.07760833333333,4.1666666666666665e-05,25.41725555555556,3.0555555555555554e-05,37.8474,0.62197624506,9.0,5.166965343816187e-05,
J1912-0952,288.0510341666666,1.2499999999999997e-06,-9.881041111111111,4.444444444444444e-06,126.348,0.0250680482597378,,4.616880594054072e-06,
J1913+0446,288.46174999999994,0.0001666666666666,4.7683333333333335,0.0005555555555555,109.1,1.61612987171,16.0,0.000580017028272736,
J1913+0523,288.3446708333333,2.9166666666666663e-05,5.399666666666668,8.333333333333333e-05,333.6,0.661997424287,2.0,8.829008375173788e-05,
J1913+0618,288.3244941666666,8.333333333333333e-07,6.302299166666667,1.388888888888889e-06,155.987,0.0050268612317532,0.47,1.61970885967925e-06,
J1913+0657,288.3871666666666,0.0001666666666666,6.95675,0.0002777777777777,142.0,1.25718110369,21.0,0.00032394177193574905,
J1913+0832,288.25208333333325,8.333333333333333e-05,8.53475,0.0001388888888888,355.2,0.1344090035745888,7.4,0.0001619708859678488,
J1913+0904,288.3377541666666,3.333333333333333e-05,9.079277777777778,0.0001111111111111,95.3,0.1632457857750729,1.4,0.00011600340565455103,
J1913+0936,288.4695833333333,8.333333333333333e-05,9.611611111111111,8.333333333333333e-05,157.0,1.24196459936,34.0,0.00011785113019775792,
J1913+1000,288.26495833333325,0.0002083333333333,10.000666666666667,0.0003888888888888,422.0,0.8371481964918737,34.0,0.00044117722706292235,
J1913+1011,288.33475416666664,1.25e-05,10.189713888888887,1.9444444444444445e-05,178.8,0.0359086127982658,1.7,2.3115718023740608e-05,
J1913+1050,288.39735,3.749999999999999e-05,10.840722222222222,8.333333333333333e-05,231.1,0.190067107649,5.2,9.138213416442211e-05,
J1913+1102,288.3710591666666,1.2499999999999997e-06,11.034928055555556,2.5e-06,338.96,0.0272850068525145,,2.7950849718747372e-06,
J1913+11025,288.4279791666666,3.333333333333333e-05,11.049666666666669,5.555555555555556e-05,626.0,0.923871917718,31.0,6.478835438717e-05,
J1913+1145,288.4328333333333,0.00025,11.759194444444445,0.0003055555555555,642.0,0.3060686449663653,11.0,0.0003947964000986208,
J1913+1330,288.3248749999999,4.1666666666666665e-05,13.509105555555555,1.1111111111111112e-05,175.64,0.9233913866506538,2.0,4.312270748961118e-05,
J1913+1400,288.35146958333326,4.1666666666666667e-07,14.014599722222222,2.7777777777777776e-07,145.052,0.5214727140816718,5.6,5.007710104811096e-07,RACS_1922+12A_4058
J1913+3732,288.3661958333333,1.25e-05,37.53675,1.9444444444444445e-05,72.3263,0.851078948902,13.0,2.3115718023740608e-05,
J1913-0440,288.4757229166666,6.666666666666667e-06,-4.679911111111111,1.9444444444444445e-05,89.385,0.8259358030956224,8.9,2.0555555555555558e-05,RACS_1914-06A_3210
J1914+0219,288.59914166666664,3.333333333333333e-05,2.329944444444444,8.333333333333333e-05,236.0,0.457526573506997,14.0,8.975274678557507e-05,RACS_1914+00A_3151
J1914+0625,288.5348291666666,1.25e-05,6.416936111111111,1.388888888888889e-05,204.33,0.878889431192,49.0,1.8685588954269043e-05,
J1914+0631,288.5718333333333,0.0001666666666666,6.532305555555555,0.0002777777777777,58.0,0.693811205741845,10.0,0.00032394177193574905,
J1914+0659,288.5735291666667,8.333333333333332e-06,7.019722222222222,1.9444444444444445e-05,225.34,0.01851182255144,,2.1154925294066412e-05,
J1914+0805,288.52295,3.749999999999999e-05,8.086861111111112,5.555555555555556e-05,344.4,0.455499390131,29.0,6.702738062229808e-05,
J1914+0838,288.6102108333333,5.833333333333333e-06,8.645872222222222,8.333333333333334e-06,290.7,0.440039882669,4.0,1.0172129679778087e-05,
J1914+1122,288.5421666666666,4.1666666666666665e-05,11.367694444444444,5.555555555555556e-05,100.0,0.60099749634,20.0,6.944444444444444e-05,
J1914+1428,288.724775,3.333333333333333e-05,14.4795,5.555555555555556e-05,220.9,1.15951978505,22.0,6.478835438717e-05,
J1915+0227,288.7588416666666,2.0833333333333333e-05,2.4632694444444447,4.4444444444444447e-05,191.9,0.317306233231923,6.5,4.908499179742304e-05,RACS_1914+00A_3077
J1915+0639,288.97636249999994,8.333333333333332e-06,6.662836111111112,1.1111111111111112e-05,212.32,0.64414015325,8.0,1.388888888888889e-05,
J1915+0738,288.8533333333333,8.333333333333333e-05,7.642055555555555,0.0002222222222222,39.0,1.54270444942,9.0,0.00023733343736991063,RACS_1914+06A_2968
J1915+0752,288.75808333333333,8.333333333333333e-05,7.869222222222223,0.0001666666666666,105.3,2.05831378861,24.0,0.00018633899812492286,
J1915+0838,288.8077916666666,0.000125,8.649916666666666,0.0003611111111111,358.0,0.3427767965323134,14.0,0.00038213379144992296,
J1915+1009,288.8749624999999,1.25e-05,10.162047222222222,1.6666666666666667e-05,241.693,0.4045517674399884,4.3,2.0833333333333336e-05,
J1915+1145,288.88801291666664,3.3333333333333333e-06,11.761383333333333,5.555555555555556e-06,337.78,0.173647195715,5.6,6.478835438717e-06,
J1915+1150,288.81920833333334,0.00025,11.843166666666669,0.00025,699.83,0.10004095461,12.0,0.00035355339059327376,
J1915+1410,288.89756666666665,5e-05,14.180972222222222,8.333333333333333e-05,273.7,0.2974941216695512,15.0,9.7182531580755e-05,
J1915+1606,288.8666642499999,1.25e-07,16.107607444444447,1.3888888888888888e-07,168.77,0.0590300032178132,6.3,1.8685588954269042e-07,RACS_1912+18A_2623
J1915+1647,288.8296186906392,0.0001222482522594,16.785688959545045,0.0001325495832977,62.57,1.6162314951259928,35.0,0.00018031646406490952,
J1916+0748,289.2145833333333,0.0008333333333333,7.8,0.0013888888888888,304.0,0.54175211381,80.0,0.0016197088596791567,
J1916+0844,289.0795041666666,3.749999999999999e-05,8.735277777777776,0.0001111111111111,338.01,0.4399952720672356,9.0,0.00011726861904338777,RACS_1914+06A_2851
J1916+0852,289.1025,0.0012499999999999,8.876666666666667,0.0013888888888888,295.0,2.18274598952782,48.0,0.0018685588954267713,
J1916+0951,289.13476421997325,8.686552503700637e-06,9.857217417780287,1.0814759896421634e-05,60.953,0.2702544395644963,9.5,1.3871381546796177e-05,RACS_1922+12A_3665
J1916+1023,289.1537916666666,0.0006249999999999,10.384166666666664,0.0016666666666666,341.8,1.6183389208453556,72.0,0.0017800007802743882,
J1916+1030,289.0488333333333,4.1666666666666665e-05,10.514833333333334,0.0001666666666666,387.2,0.62896972129,23.0,0.00017179606773400451,
J1916+1225,289.0835208333333,4.166666666666666e-06,12.43165,1.1111111111111112e-05,265.31,0.227387488792,1.7,1.1866671868496572e-05,
J1916+1312,289.2444583333333,8.333333333333333e-05,13.213888888888889,0.0001111111111111,237.009,0.2818449508136156,5.8,0.00013888888888888,RACS_1922+12A_3601
J1916+3224,289.01444999999995,1.6666666666666664e-05,32.411027777777775,1.6666666666666667e-05,84.105,1.13744972551,11.2,2.3570226039551585e-05,
J1916-2939,289.1362541666666,2.0833333333333333e-05,-29.657722222222223,8.333333333333333e-05,38.34,1.24861696429,35.0,8.58980338670346e-05,
J1917+0834,289.45355416666666,2.5e-05,8.581841666666666,3.888888888888889e-05,29.18,2.129665364024,56.0,4.6231436047481216e-05,RACS_1914+06A_2625
J1917+1353,289.41577666666666,4.1666666666666667e-07,13.899188055555555,2.7777777777777776e-07,94.538,0.1946309827982991,2.8,5.007710104811096e-07,RACS_1922+12A_3505
J1917+1737,289.3499,2.0833333333333333e-05,17.625444444444444,2.777777777777778e-05,208.0,0.33472522676,5.6,3.472222222222222e-05,
J1917+2224,289.4342771920288,0.000288723190524,22.38021226226446,0.0002551519508527,134.7495,0.4258972542250378,21.0,0.00038530974393375604,
J1918+1311,289.69258333333335,2.0833333333333333e-05,13.190141666666667,3.611111111111111e-05,244.5,0.856748867762,7.0,4.168980838834343e-05,
J1918+1444,289.59848750035144,3.143734994921187e-05,14.751668501751388,3.5441189717692946e-05,27.202,1.1810232972981711,6.9,4.737493958238592e-05,
J1918+1541,289.53208333333333,0.00025,15.687555555555557,0.0001944444444444,11.5,0.37088299877,5.8,0.0003167153958608444,
J1918-0642,289.70013280695565,1.5215782075110897e-08,-6.709693223999805,3.827051334294929e-08,26.5888,0.007645872769642,0.66,4.118436858433216e-08,RACS_1914-06A_2385
J1918-1052,289.7010291666667,5.416666666666666e-05,-10.87955,0.0001833333333333,62.73,0.798692542358,13.0,0.00019116782911587574,
J1919+0021,289.96113125,4.1666666666666667e-07,0.3610338888888889,5.555555555555555e-07,90.315,1.2722603747058854,16.0,6.944444444444445e-07,RACS_1914+00A_2266
J1919+0134,289.93175,0.000125,1.582361111111111,0.0001944444444444,191.9,1.60398355528,49.0,0.0002311571802373687,
J1919+1314,289.88744166666663,2.0833333333333333e-05,13.243694444444444,2.777777777777778e-05,613.4,0.571399860595,17.0,3.472222222222222e-05,
J1919+1645,289.7885125,8.333333333333332e-06,16.75631111111111,2.2222222222222223e-05,208.0,0.562789986697,14.0,2.3733343736993145e-05,
J1919+1745,289.9305916666666,1.6666666666666664e-05,17.751052777777776,2.2222222222222223e-05,142.3,2.081343459724,63.0,2.777777777777778e-05,
J1919+2621,289.92088749999994,1.6666666666666664e-05,26.358183333333336,2.5e-05,96.5,0.6515120940705694,7.11,3.0046260628866575e-05,
J1920+1040,290.23074999999994,0.0003333333333333,10.675277777777778,0.0008333333333333,304.0,2.215801738886563,45.0,0.0008975274678557074,RACS_1922+12A_3109
J1920+1110,290.05545833333326,0.00025,11.183055555555557,0.0008333333333333,188.4,0.5098858204508795,10.2,0.0008700255424091806,
J1920+2650,290.1598878301054,8.406854883234499e-05,26.844001856342214,6.593979989370961e-05,27.70882,0.7855218495267271,13.9,0.00010684370881244642,RACS_1928+25A_4661
J1920-0950,290.2330416666666,0.000125,-9.83361111111111,0.0005,93.0,1.037824001161,46.0,0.0005153882032022075,
J1921+0137,290.376281875,2.0833333333333333e-07,1.623760833333333,8.333333333333333e-07,104.9294,0.00249637181443,,8.58980338670346e-07,
J1921+0812,290.44876666666664,2.0833333333333333e-05,8.214405555555555,2.777777777777778e-05,84.0,0.2106484121028134,1.6,3.472222222222222e-05,
J1921+0921,290.4728625,3.749999999999999e-05,9.35838888888889,5.555555555555556e-05,139.5,0.562302288458,10.0,6.702738062229808e-05,
J1921+1419,290.3506612540297,7.698008353633183e-05,14.321410765690388,9.869518653356006e-05,91.64,0.6181825908316038,22.0,0.0001251665814271319,
J1921+1544,290.44363458333333,3.7499999999999992e-06,15.738183333333332,5.555555555555556e-06,385.0,0.1435756814094,6.3,6.702738062229808e-06,
J1921+1630,290.25059166666665,7.499999999999998e-05,16.5155,0.00025,194.4,0.93644800775,16.0,0.00026100766272276377,
J1921+1929,290.34729458333334,1.6666666666666665e-07,19.4895275,2.7777777777777776e-07,64.7632,0.0026463414494692,0.17,3.2394177193585e-07,
J1921+1948,290.265827395561,8.218417428275066e-05,19.812408589515684,8.727322374293937e-05,153.85,0.8210350805732228,59.0,0.00011987849717535956,RACS_1912+18A_1738
J1921+2003,290.46498749999995,3.333333333333333e-05,20.055777777777777,0.0002222222222222,101.0,0.76068138902,37.0,0.0002247083157350523,
J1921+2153,290.4367291666667,8.333333333333332e-06,21.88395833333333,1.1111111111111112e-05,12.44399,1.3373021601894548,34.0,1.388888888888889e-05,RACS_1928+25A_4527
J1921-0510,290.3727083333333,8.333333333333333e-05,-5.169666666666667,0.0001944444444444,96.6,0.7942538795222012,32.6,0.00021154925294062328,
J1922+1131,290.7094583333333,0.000125,11.532916666666669,0.0001666666666666,335.0,0.56207429041,28.0,0.00020833333333328,
J1922+1733,290.7217416666667,2.9166666666666666e-06,17.556519444444444,5.555555555555556e-06,238.0,0.2361708772317,3.2,6.274642776709177e-06,
J1922+2018,290.53335627341824,0.0001489257487565,20.29925674116378,0.0001362367877101,203.31,1.1727634020200903,69.1,0.00020183988943776952,
J1922+2110,290.7230428780335,3.1418236625769505e-05,21.178325185425116,3.5036496133069125e-05,217.086,1.0779243429815786,14.8,4.706019181808987e-05,RACS_1912+18A_1467
J1923+1706,290.7827083333333,4.1666666666666665e-05,17.102611111111113,5.555555555555556e-05,142.5,0.547209201831,21.0,6.944444444444444e-05,
J1923+2515,290.8437114579136,1.6208551359929613e-08,25.26127396747544,1.6326442973785974e-08,18.86,0.0037881555208828,0.38,2.300586615113114e-08,
J1923+4243,290.81349537379106,4.026479035994228e-05,42.72184685726449,3.227344369417099e-05,52.99,0.5951928585118446,7.0,5.160260178141143e-05,
J1923-0408,290.79566666666665,0.000125,-4.138722222222222,0.0002222222222222,35.0,1.149269371026972,14.6,0.0002549661076483948,
J1924+1628,291.18370833333324,2.5e-05,16.47713611111111,4.4444444444444447e-05,541.7,0.375082251011,13.0,5.0993221529682833e-05,
J1924+1631,291.22866666666664,0.000125,16.53022222222222,0.0001666666666666,518.5,2.9351864592,32.0,0.00020833333333328,
J1924+1639,291.01296458333326,2.083333333333333e-06,16.66132111111111,2.5e-06,208.0,0.1580429177826,6.2,3.2542706982944394e-06,
J1924+1713,291.13548749999995,7.916666666666666e-05,17.22583333333333,8.333333333333333e-05,536.8,0.758433236391,20.0,0.00011494261853444767,
J1924+1917,291.1092083333333,0.0001666666666666,19.290111111111116,8.333333333333333e-05,320.3,1.27794162459,4.0,0.00018633899812492286,
J1925+1720,291.36262916666664,1.6666666666666664e-05,17.34091944444444,2.2222222222222223e-05,222.3,0.0756589884532,2.7,2.777777777777778e-05,
J1926+0431,291.6019666666666,8.333333333333332e-06,4.525427777777778,2.2222222222222223e-05,102.243,1.0740800763472516,15.0,2.3733343736993145e-05,RACS_1914+06A_1286
J1926+0737,291.6405833333333,2.5e-05,7.618666666666667,8.333333333333333e-05,159.0,0.318062050971,151.0,8.700255424092126e-05,
J1926+1434,291.7384361412453,0.0001066149444044,14.5820397495124,0.0001130907196604,211.41,1.324921971384814,13.0,0.00015542283372677415,
J1926+1614,291.709175,1.25e-05,16.238547222222223,2.5e-05,24.02,0.308305907254,8.0,2.7950849718747372e-05,
J1926+1648,291.6888400776776,1.499711918895487e-05,16.809107154853834,1.660604189102247e-05,176.885,0.5798228149709086,7.9,2.2375750518230925e-05,RACS_1938+18A_5628
J1926+1928,291.59508333333326,0.0001666666666666,19.469916666666663,0.0002222222222222,445.0,1.34601218493,32.0,0.00027777777777772,
J1926+2016,291.5752666666666,4.166666666666666e-06,20.26698055555556,8.333333333333334e-06,247.0,0.2990717782966,9.1,9.316949906249123e-06,
J1926-0652,291.65433749999994,2.5e-05,-6.878527777777778,0.0001111111111111,85.3,1.6088163026974274,204.0,0.00011388888888887806,
J1926-1314,291.72431249999994,1.25e-05,-13.234388888888889,0.0005,40.83,4.86428379983,,0.0005001562255935639,
J1927+0911,291.8567833333333,3.333333333333333e-05,9.184916666666666,8.333333333333333e-05,202.7,0.2903052561966228,3.1,8.975274678557507e-05,
J1927+1852,291.793425,3.333333333333333e-05,18.869027777777777,5.555555555555556e-05,264.5,0.482766273821,19.0,6.478835438717e-05,RACS_1938+18A_5532
J1927+1856,291.85404166666666,4.1666666666666665e-05,18.943555555555555,5.555555555555556e-05,99.0,0.298313497249,3.8,6.944444444444444e-05,
J1927+2234,291.7836666666666,4.1666666666666665e-05,22.58258333333333,5.555555555555556e-05,186.5,1.431066414236,62.0,6.944444444444444e-05,
J1928+1245,292.18913999999995,2.5e-07,12.76482611111111,8.333333333333333e-07,179.233,0.0030216063479651,0.28,8.700255424092125e-07,
J1928+1443,292.02829166666663,0.0002083333333333,14.719805555555556,0.0003333333333333,101.0,1.01073895346,43.0,0.0003930825471689792,
J1928+1746,292.1773041666666,4.166666666666666e-06,17.774894444444442,8.333333333333334e-06,176.68,0.0687304058253,3.6,9.316949906249123e-06,
J1928+1923,292.0215124999999,2.0833333333333333e-05,19.39203333333333,2.2222222222222223e-05,476.4,0.817329808312,32.0,3.0460711388140706e-05,RACS_1938+18A_5395
J1928+28,291.99999999999994,0.0,28.0,0.0,79.2,1.063,44.0,0.0,
J1928-0108,292.0788749999999,8.333333333333333e-05,-1.1488055555555556,0.0001111111111111,125.8,2.365714025246468,65.0,0.00013888888888888,
J1929+0132,292.427201375,8.333333333333334e-08,1.5462675,3.611111111111111e-07,53.4573,0.0064182169037315,,3.706017795590648e-07,
J1929+1357,292.29425,8.333333333333333e-05,13.959972222222222,0.0001388888888888,150.7,0.8669266713902399,11.5,0.0001619708859678488,
J1929+1844,292.31991666666664,0.0001666666666666,18.749861111111112,0.0001944444444444,112.0,1.22047000453,25.0,0.00025609845714694753,
J1929+1955,292.32321375,2.4999999999999998e-06,19.91886388888889,2.777777777777778e-06,281.0,0.2578319398983,7.3,3.7371177908538085e-06,
J1929+2121,292.2676625,8.333333333333332e-06,21.3563,8.333333333333334e-06,66.0,0.723598503258,11.0,1.1785113019775792e-05,
J1929+3817,292.279225,2.0833333333333333e-05,38.29930555555556,2.777777777777778e-05,93.4,0.81421524225,26.0,3.472222222222222e-05,
J1929+66,292.25,0.0,66.0,0.0,59.6,0.806,14.0,0.0,
J1930+1316,292.5039458333333,3.333333333333333e-05,13.26975,5.555555555555556e-05,207.3,0.76003196831,5.9,6.478835438717e-05,
J1930+1408,292.57896916666664,7.4999999999999985e-06,14.148719444444444,1.388888888888889e-05,210.87,0.425720327378,8.0,1.578452516130597e-05,
J1930+1722,292.6254583333333,8.333333333333333e-05,17.381444444444444,0.0001666666666666,207.0,1.60970633781,59.0,0.00018633899812492286,
J1930+1852,292.6255416666666,0.0001666666666666,18.87058333333333,0.0001666666666666,307.3,0.136855046957,19.2,0.00023570226039542158,RACS_1938+18A_5017
J1930+2441,292.6891601666667,2.5e-07,24.683767777777778,2.7777777777777776e-07,69.572,0.0057674069326981,0.32,3.7371177908538084e-07,
J1930-1852,292.623815,2.9166666666666666e-06,-18.86285277777778,1.6666666666666667e-05,42.8526,0.18552016047926,3.4,1.6919950420205795e-05,
J1931+1439,292.9184708333333,7.499999999999998e-05,14.66075,0.0001111111111111,243.0,1.77922557495,71.0,0.00013405476124458694,RACS_1922+12A_1687
J1931+1536,292.98212499999994,4.1666666666666665e-05,15.615972222222222,8.333333333333333e-05,140.0,0.314355396469,8.6,9.316949906249123e-05,
J1931+1817,292.9697458333333,1.6666666666666664e-05,18.283547222222225,2.2222222222222223e-05,465.0,0.234131440128,18.0,2.777777777777778e-05,
J1931+1952,292.98276666666663,1.25e-05,19.86986111111111,2.777777777777778e-05,441.0,0.501123112694,8.3,3.0460711388140706e-05,
J1931-0144,292.8834375,3.749999999999999e-05,-1.7395833333333337,0.0001111111111111,38.3,0.5936613597806604,22.2,0.00011726861904338777,
J1932+1059,293.05857083333336,3.3333333333333333e-06,10.992605555555556,5.555555555555556e-06,3.18321,0.2265187466567967,6.0,6.478835438717e-06,RACS_1922+12A_1583
J1932+1500,293.19294583333334,6.25e-05,15.006166666666669,0.0001111111111111,90.5,1.8643318674855427,49.0,0.0001274830538241974,
J1932+1756,293.03011541666666,2.083333333333333e-06,17.938141666666667,2.777777777777778e-06,53.189,0.0418312881990782,1.31,3.4722222222222224e-06,
J1932+1916,293.08208333333334,0.0001666666666666,19.2775,0.0002777777777777,,0.2082149038756239,,0.00032394177193574905,
J1932+2020,293.0334256967209,1.4267255992228869e-05,20.34622728683213,1.249393239479868e-05,211.151,0.2682174029851208,5.0,1.896451792779322e-05,RACS_1938+18A_4778
J1932+2220,293.09475196067285,0.0001475725988347,22.347636847896727,0.0001133278480207,218.9,0.1444697651444242,1.6,0.00018606685106119838,RACS_1928+25A_2658
J1932-3655,293.0255333333333,2.4999999999999998e-06,-36.91716111111111,8.333333333333334e-06,59.88,0.5714205288348301,6.1,8.700255424092126e-06,
J1933+0758,293.3308625,8.333333333333332e-06,7.968613888888889,1.9444444444444445e-05,165.02,0.437454407217,8.1,2.1154925294066412e-05,
J1933+1304,293.3438708333333,1.6666666666666664e-05,13.080547222222222,2.2222222222222223e-05,177.01,0.928323751417,26.0,2.777777777777778e-05,
J1933+1726,293.34576166666665,1.2499999999999997e-06,17.44711277777778,2.5e-06,156.9,0.02150723378644,,2.7950849718747372e-06,
J1933+2421,293.40763100811114,7.486080569175624e-05,24.61101132188709,7.661611317455855e-05,106.03,0.8136903028332584,25.9,0.00010711754770715976,
J1933+5335,293.2545833333333,0.0004166666666666,53.59527777777778,0.0002777777777777,33.54,2.05257449,53.0,0.000500771010481011,
J1933-6211,293.3851111666666,2.0833333333333333e-07,-62.19635444444444,2.7777777777777776e-07,11.51476,0.0035434314937909,0.36,3.4722222222222224e-07,
J1934+1926,293.59021249999995,2.5e-05,19.443141666666666,3.888888888888889e-05,99.1,0.230984425819,22.0,4.6231436047481216e-05,
J1934+2352,293.6924583333333,8.333333333333333e-05,23.882194444444444,8.333333333333333e-05,355.8,0.17843152366,4.2,0.00011785113019775792,
J1934+5219,293.5995001631274,0.000127185287086,52.33265772877953,7.038243252891967e-05,71.26,0.5684422829737256,22.0,0.00014536087527198014,
J1935+1159,293.81698333333327,5.8333333333333326e-05,11.985888888888889,0.0001111111111111,188.76,1.9397581801031183,27.0,0.0001254928555341737,
J1935+1616,293.9492745833333,4.1666666666666667e-07,16.277773888888888,5.555555555555555e-07,158.521,0.3587384107696104,6.3,6.944444444444445e-07,RACS_1938+18A_4179
J1935+1726,293.7664499999999,1.25e-05,17.44123888888889,8.333333333333334e-06,61.6,0.004200101791882,0.8,1.502313031443329e-05,
J1935+1745,293.8748749999999,4.1666666666666665e-05,17.75338888888889,5.555555555555556e-05,214.6,0.654408146583,7.7,6.944444444444444e-05,
J1935+1829,293.9287916666666,4.1666666666666665e-05,18.49113888888889,8.333333333333333e-05,343.9,0.843547910278,16.0,9.316949906249123e-05,
J1935+2025,293.9247541666666,1.25e-05,20.42780555555556,8.333333333333333e-05,182.0,0.080118133455,1.9,8.426561840065285e-05,
J1935+2154,293.7319999999999,0.0007083333333333,21.896722222222223,0.0006388888888888,,3.24498,,0.0009538947129828476,
J1936+1536,294.0063333333333,8.333333333333333e-05,15.61,5.555555555555556e-05,165.0,0.96733836953,18.0,0.00010015420209622192,
J1936+2042,294.11425,8.333333333333333e-05,20.70125,0.0001111111111111,197.4,1.39072342303,40.0,0.00013888888888888,
J1937+1505,294.3179583333333,0.0005833333333333,15.088611111111112,0.0011111111111111,237.0,2.872773650586605,46.0,0.00125492855534181,
J1937+1658,294.3537854583333,3.333333333333333e-07,16.97848694444444,5.555555555555555e-07,105.8442,0.0039576676453353,0.4,6.478835438717e-07,
J1937+2544,294.25522666666666,4.1666666666666667e-07,25.73706555555556,2.7777777777777776e-07,53.221,0.2009802024421819,13.0,5.007710104811096e-07,RACS_1928+25A_1921
J1937+2950,294.4483458333333,5.8333333333333326e-05,29.83383333333333,5.555555555555556e-05,113.99,1.6574287833573396,35.0,8.055555555555556e-05,
J1938+0650,294.47275,0.0001666666666666,6.835,5.555555555555556e-05,70.8,1.121561892,8.8,0.0001756820922315134,
J1938+2010,294.5347499999999,8.333333333333333e-05,20.18102777777778,0.0001111111111111,327.7,0.68708185664,25.0,0.00013888888888888,
J1938+2012,294.66700124999994,4.1666666666666667e-07,20.21411861111111,8.333333333333333e-07,236.909,0.0026341351275486,,9.316949906249124e-07,
J1938+2213,294.5590833333333,1.25e-05,22.220188888888888,1.1111111111111112e-05,93.0,0.1661155731566,5.7,1.67244369149893e-05,
J1938+2659,294.66322916666667,2.5e-05,26.98748888888889,3.888888888888889e-05,191.2,0.883331781241,26.0,4.6231436047481216e-05,
J1938+6604,294.7371593072502,5.814616876414262e-07,66.07547609443958,1.1770289080152613e-07,41.2427,0.0222588012260379,0.48,5.932551430016022e-07,
J1939+2134,294.91066587079746,3.298674158184169e-09,21.58309044437637,3.393394567546134e-09,71.01515,0.0015578065670414,0.0382,4.732481156108669e-09,RACS_1938+18A_3417
J1939+2449,294.7733139064336,7.087098824444742e-05,24.71544805173672,5.633341636280938e-05,142.88,0.6453024693886714,24.0,9.053259509066469e-05,RACS_1928+25A_1584
J1939+2609,294.92642208333325,5.833333333333333e-06,26.160108333333334,1.1111111111111112e-05,47.3,0.466962555351,4.0,1.2549285553418354e-05,
J1940+2245,295.11518333333333,4.1666666666666665e-05,22.76295,5.555555555555556e-05,222.4,0.258911996567,13.0,6.944444444444444e-05,
J1940+2337,295.1478583333333,2.9166666666666663e-05,23.629583333333333,5.555555555555556e-05,252.1,0.546824157964,12.0,6.274642776709177e-05,
J1940-0902,295.2272083333333,3.333333333333333e-05,-9.038333333333334,0.0001944444444444,42.3,0.9784681384412038,18.2,0.00019728089893956402,
J1941+0121,295.31682916666665,6.666666666666666e-05,1.3609722222222222,0.0001388888888888,51.87,0.217317451828,20.0,0.00015406027359838705,RACS_1939+00A_2831
J1941+1026,295.384725,3.333333333333333e-05,10.440444444444443,8.333333333333333e-05,138.91,0.9053938883,8.9,8.975274678557507e-05,
J1941+1341,295.2702791666666,7.499999999999998e-05,13.691777777777778,0.0001666666666666,147.9,0.5590840992292493,19.0,0.00018276426832878346,
J1941+2525,295.33666666666664,4.1666666666666665e-05,25.41813888888889,5.555555555555556e-05,314.4,2.306152697,35.6,6.944444444444444e-05,
J1941+4320,295.495473611932,2.1505839623253256e-05,43.335092048648434,2.27384463281526e-06,79.361,0.8409064683921292,15.0,2.1625714030183433e-05,
J1941-0746,295.2708333333333,0.0,-7.771944444444444,0.0,43.6,,,0.0,
J1941-2602,295.2516958333333,7.4999999999999985e-06,-26.03493055555556,3.3333333333333335e-05,50.036,0.4028579088754281,3.1,3.4166666666666666e-05,RACS_1928-25A_1509
J1942+1743,295.50429166666663,8.333333333333333e-05,17.724527777777777,0.0001111111111111,190.0,0.69626221476,65.0,0.00013888888888888,
J1942+3941,295.591875,0.000125,39.69483333333333,0.0001944444444444,104.5,1.3532909546245304,75.31,0.0002311571802373687,
J1942+8106,295.7278023720397,2.778314238290382e-05,81.10481495941211,1.6389655331251614e-05,40.24,0.2035584528674591,3.0,3.225715118459674e-05,
J1942-2019,295.70975,0.0003333333333333,-20.323055555555555,0.0019444444444444,59.9,0.2751327235616972,16.9,0.0019728089893960286,
J1943+0609,295.87138333333326,2.0833333333333333e-05,6.166,2.777777777777778e-05,70.76,0.446226281658,3.5,3.472222222222222e-05,RACS_1939+06A_2606
J1943+2210,295.81871249999995,4.1666666666666667e-07,22.1730975,5.555555555555555e-07,174.089,0.0050841736899526,,6.944444444444445e-07,
J1943+5815,295.84656249999995,8.333333333333332e-06,58.264744444444446,5.555555555555556e-06,71.0,1.270846926790192,,1.0015420209622191e-05,
J1943-1237,295.8561690426837,4.412454120122059e-05,-12.628447634060286,0.0001345329076033,28.918,0.9724288509135828,11.0,0.00014158417413120814,RACS_1947-12A_3524
J1944+0907,296.03887017051466,3.6002119152502176e-08,9.123065354128627,4.3736864424214064e-08,24.3505,0.0051852019087986,0.5,5.664861775130128e-08,RACS_1939+06A_2482
J1944+1755,296.13249999999994,0.0001666666666666,17.928444444444445,0.0001944444444444,175.0,1.9968990135,20.0,0.00025609845714694753,
J1944+2236,296.00446125,4.583333333333333e-06,22.606283333333334,5.555555555555556e-06,185.45,0.0036179930781106,,7.202162312480096e-06,
J1944-1750,296.0218300359239,0.0002639585385456,-17.83640419058153,0.0010725903528801,56.32,0.8411577743410036,22.9,0.0011045923117433808,
J1945+1211,296.2981666666666,0.000125,12.196166666666668,0.0001944444444444,92.7,4.756796379379277,48.8,0.0002311571802373687,
