Gaussian_ID,RA,Dec,Total_flux_Source,S_Code
RACS_1543-62A_2330,241.807825,-63.493456,10841.548,M
RACS_1543-62A_2331,241.573456,-63.454302,10841.548,M
RACS_1543-62A_2332,241.807549,-63.540515,10841.548,M
RACS_1543-62A_2333,241.626494,-63.47953,10841.548,M
RACS_1543-62A_2377,241.514946,-63.47656,10841.548,M
RACS_1543-62A_2335,241.799328,-63.524432,10841.548,M
RACS_1543-62A_2336,241.519234,-63.458985,10841.548,M
RACS_1543-62A_2385,241.61872,-63.49506,10841.548,M
RACS_1543-62A_2384,241.768892,-63.555868,10841.548,M
RACS_1543-62A_2383,241.802845,-63.507238,10841.548,M
RACS_1543-62A_2382,241.493066,-63.444322,10841.548,M
RACS_1543-62A_2381,241.808309,-63.479567,10841.548,M
RACS_1543-62A_2380,241.73201,-63.509505,10841.548,M
RACS_1543-62A_2387,241.598609,-63.458678,10841.548,M
RACS_1543-62A_2386,241.801432,-63.547644,10841.548,M
RACS_1543-62A_3101,240.527446,-64.19888,1333.241,S
RACS_1549-37A_5804,236.068404,-38.464877,1017.144,M
RACS_1549-37A_5806,236.087948,-38.481859,1017.144,M
RACS_1549-37A_5800,236.089313,-38.486438,1017.144,M
RACS_1549-37A_5801,236.061032,-38.45606,1017.144,M
RACS_1549-37A_5802,236.082903,-38.47743,1017.144,M
RACS_1549-37A_5805,236.084102,-38.483458,1017.144,M
RACS_1549-37A_5803,236.062532,-38.460366,1017.144,M
RACS_1550-25A_2161,240.36672,-24.499413,1252.886,S
RACS_1550-25A_2769,239.611519,-24.821959,1286.323,M
RACS_1550-25A_2770,239.611195,-24.819519,1286.323,M
RACS_1550-25A_3675,238.510179,-27.077752,1541.522,S
RACS_1554-71A_5681,245.123371,-71.006698,1445.217,M
RACS_1554-71A_5677,245.124975,-71.009555,1445.217,M
RACS_1554-71A_5678,245.169233,-70.993556,1445.217,M
RACS_1554-71A_5679,245.154728,-70.998546,1445.217,M
RACS_1554-71A_5680,245.12935,-71.008364,1445.217,M
RACS_1554-71A_9803,236.516842,-73.18092,2737.6,M
RACS_1554-71A_9802,236.544341,-73.180386,2737.6,M
RACS_1554-71A_18340,236.531208,-73.184516,2737.6,M
RACS_1555+00A_1648,241.549322,0.005551,3176.64,M
RACS_1555+00A_1649,241.555191,0.014683,3176.64,M
RACS_1555+00A_1650,241.552437,0.006328,3176.64,M
RACS_1555+00A_1651,241.549164,-0.001652,3176.64,M
RACS_1555+00A_1647,241.557229,0.011869,3176.64,M
RACS_1555+00A_1646,241.553384,0.007931,3176.64,M
RACS_1555+00A_1719,241.444619,0.432157,2060.844,M
RACS_1555+00A_1720,241.442293,0.430005,2060.844,M
RACS_1555+00A_1721,241.442663,0.43425,2060.844,M
RACS_1555+00A_1853,241.228614,-0.318944,1466.678,M
RACS_1555+00A_1854,241.23693,-0.317328,1466.678,M
RACS_1555+00A_1852,241.234488,-0.318913,1466.678,M
RACS_1555+00A_1878,241.186397,1.298027,6830.817,M
RACS_1555+00A_1879,241.189172,1.296779,6830.817,M
RACS_1555+00A_2007,240.971059,-0.498083,1029.775,M
RACS_1555+00A_2008,240.970361,-0.497524,1029.775,M
RACS_1555+00A_2009,240.957598,-0.493087,1029.775,M
RACS_1555+00A_2223,240.628432,1.968268,13372.06,M
RACS_1555+00A_2219,240.632265,1.962005,13372.06,M
RACS_1555+00A_2218,240.58894,1.968766,13372.06,M
RACS_1555+00A_2217,240.620232,1.962985,13372.06,M
RACS_1555+00A_2221,240.640324,1.960575,13372.06,M
RACS_1555+00A_2220,240.565658,1.973284,13372.06,M
RACS_1555+00A_2235,240.608274,1.9758,13372.06,M
RACS_1555+00A_2234,240.622995,1.955778,13372.06,M
RACS_1555+00A_2233,240.642356,1.950885,13372.06,M
RACS_1555+00A_2222,240.572381,1.972267,13372.06,M
RACS_1555+00A_2231,240.569792,1.969011,13372.06,M
RACS_1555+00A_2226,240.611698,1.967068,13372.06,M
RACS_1555+00A_2225,240.579221,1.966803,13372.06,M
RACS_1555+00A_2228,240.622106,1.97116,13372.06,M
RACS_1555+00A_2224,240.635829,1.962368,13372.06,M
RACS_1555+00A_2227,240.65504,1.963307,13372.06,M
RACS_1555+00A_2232,240.626522,1.963983,13372.06,M
RACS_1555+00A_2230,240.636217,1.969193,13372.06,M
RACS_1555+00A_2229,240.615413,1.96361,13372.06,M
RACS_1555+00A_2680,240.003911,-0.623179,1315.513,S
RACS_1555+00A_5282,236.539547,0.440198,2106.711,S
RACS_1555+00A_5400,236.399239,1.832488,1176.297,M
RACS_1555+00A_5401,236.392196,1.823742,1176.297,M
RACS_1555+06A_2754,240.135187,8.63796,1454.375,M
RACS_1555+06A_2752,240.094812,8.621704,1454.375,M
RACS_1555+06A_2753,240.121767,8.629255,1454.375,M
RACS_1555+06A_2751,240.107376,8.630161,1454.375,M
RACS_1555+06A_2759,240.110043,8.629856,1454.375,M
RACS_1555+06A_2757,240.121916,8.622497,1454.375,M
RACS_1555+06A_2756,240.10782,8.624973,1454.375,M
RACS_1555+06A_2755,240.130355,8.632268,1454.375,M
RACS_1555+06A_2760,240.093715,8.623435,1454.375,M
RACS_1555+06A_2758,240.138867,8.639219,1454.375,M
RACS_1555+06A_3266,239.443272,7.152325,1666.163,M
RACS_1555+06A_3267,239.443295,7.150378,1666.163,M
RACS_1555+06A_3268,239.444316,7.153895,1666.163,M
RACS_1555+06A_4652,237.647122,5.452737,2983.314,S
RACS_1555+06A_5037,237.059097,7.438558,1203.601,M
RACS_1555+06A_5039,237.049818,7.446379,1203.601,M
RACS_1555+06A_5040,237.103178,7.412279,1203.601,M
RACS_1555+06A_5041,237.116083,7.407384,1203.601,M
RACS_1555+06A_5042,237.044596,7.449383,1203.601,M
RACS_1555+06A_5043,237.092637,7.414319,1203.601,M
RACS_1555+06A_5044,237.110645,7.413655,1203.601,M
RACS_1555+06A_5045,237.053891,7.436802,1203.601,M
RACS_1555+06A_5046,237.075559,7.430452,1203.601,M
RACS_1555+06A_5038,237.089334,7.425405,1203.601,M
RACS_1555+06A_5650,236.247688,4.129367,1029.798,S
RACS_1555-06A_3963,239.058096,-6.376803,1692.748,S
RACS_1555-06A_6290,236.308775,-5.480695,1361.693,S
RACS_1600+12A_3331,240.666512,15.754826,1405.228,M
RACS_1600+12A_3326,240.663533,15.736509,1405.228,M
RACS_1600+12A_3330,240.639922,15.7426,1405.228,M
RACS_1600+12A_3325,240.651212,15.744815,1405.228,M
RACS_1600+12A_3324,240.648969,15.73346,1405.228,M
RACS_1600+12A_3323,240.660849,15.720969,1405.228,M
RACS_1600+12A_3329,240.673716,15.727112,1405.228,M
RACS_1600+12A_3327,240.663062,15.74798,1405.228,M
RACS_1600+12A_3328,240.64274,15.728644,1405.228,M
RACS_1600+12A_3332,240.651191,15.751811,1405.228,M
RACS_1600+12A_3576,240.351475,15.616833,1297.149,S
RACS_1600+12A_8021,239.822276,11.262593,1018.156,M
RACS_1600+12A_3998,239.819896,11.262867,1018.156,M
RACS_1600+12A_4026,239.782981,12.169818,1083.973,M
RACS_1600+12A_4022,239.786696,12.183149,1083.973,M
RACS_1600+12A_4023,239.782819,12.179425,1083.973,M
RACS_1600+12A_4024,239.773382,12.169456,1083.973,M
RACS_1600+12A_4025,239.777392,12.172372,1083.973,M
RACS_1600+12A_4027,239.788566,12.186249,1083.973,M
RACS_1600+12A_5203,238.386104,12.947713,1285.591,S
RACS_1600+12A_5833,237.687185,11.342125,1210.017,M
RACS_1600+12A_5834,237.679787,11.353132,1210.017,M
RACS_1600+12A_5835,237.68198,11.346786,1210.017,M
RACS_1600+12A_5836,237.674179,11.340793,1210.017,M
RACS_1600+12A_5837,237.67898,11.355495,1210.017,M
RACS_1600+12A_5838,237.687949,11.34514,1210.017,M
RACS_1600-12A_1717,243.038165,-14.320484,1124.773,S
RACS_1600-12A_3159,241.387015,-9.468872,5397.681,M
RACS_1600-12A_3158,241.417961,-9.478732,5397.681,M
RACS_1600-12A_3156,241.352064,-9.450684,5397.681,M
RACS_1600-12A_3155,241.410538,-9.475536,5397.681,M
RACS_1600-12A_3154,241.403717,-9.466722,5397.681,M
RACS_1600-12A_3153,241.399223,-9.475008,5397.681,M
RACS_1600-12A_3152,241.344914,-9.444446,5397.681,M
RACS_1600-12A_3151,241.355239,-9.461704,5397.681,M
RACS_1600-12A_3150,241.370793,-9.46496,5397.681,M
RACS_1600-12A_3149,241.351793,-9.447907,5397.681,M
RACS_1600-12A_3157,241.369005,-9.449591,5397.681,M
RACS_1600-12A_3147,241.395231,-9.455855,5397.681,M
RACS_1600-12A_3146,241.366829,-9.459837,5397.681,M
RACS_1600-12A_3145,241.415207,-9.478799,5397.681,M
RACS_1600-12A_3144,241.353389,-9.445748,5397.681,M
RACS_1600-12A_3143,241.356337,-9.453692,5397.681,M
RACS_1600-12A_3142,241.409102,-9.474897,5397.681,M
RACS_1600-12A_3141,241.394313,-9.465953,5397.681,M
RACS_1600-12A_3140,241.344399,-9.441069,5397.681,M
RACS_1600-12A_3148,241.340716,-9.438592,5397.681,M
RACS_1600-12A_7150,237.053717,-12.225315,3369.063,S
RACS_1600-31A_3542,241.30038,-28.983681,4114.398,M
RACS_1600-31A_3543,241.309083,-28.989201,4114.398,M
RACS_1600-31A_3544,241.30368,-28.986758,4114.398,M
RACS_1600-31A_3545,241.312175,-28.989506,4114.398,M
RACS_1600-31A_3546,241.298076,-28.983541,4114.398,M
RACS_1600-31A_4416,240.286975,-29.648747,1177.117,M
RACS_1600-31A_9326,240.282556,-29.642669,1177.117,M
RACS_1600-31A_5319,239.212684,-33.063274,1340.854,M
RACS_1600-31A_5320,239.159803,-33.054616,1340.854,M
RACS_1600-31A_5321,239.175572,-33.060365,1340.854,M
RACS_1600-31A_5322,239.165646,-33.040861,1340.854,M
RACS_1600-31A_5323,239.156852,-33.045819,1340.854,M
RACS_1600-31A_5318,239.136411,-33.024248,1340.854,M
RACS_1600-31A_5325,239.174404,-33.040592,1340.854,M
RACS_1600-31A_5326,239.187131,-33.060946,1340.854,M
RACS_1600-31A_5327,239.174262,-33.049181,1340.854,M
RACS_1600-31A_5329,239.169373,-33.033576,1340.854,M
RACS_1600-31A_5328,239.159492,-33.022151,1340.854,M
RACS_1600-31A_5324,239.196616,-33.051636,1340.854,M
RACS_1600-31A_5317,239.178231,-33.029858,1340.854,M
RACS_1600-31A_5315,239.174081,-33.052067,1340.854,M
RACS_1600-31A_5316,239.166091,-33.045075,1340.854,M
RACS_1600-31A_5314,239.164005,-33.020101,1340.854,M
RACS_1600-31A_5313,239.153564,-33.015307,1340.854,M
RACS_1600-31A_5312,239.187255,-33.059186,1340.854,M
RACS_1600-31A_5311,239.176428,-33.025092,1340.854,M
RACS_1600-31A_5310,239.173015,-33.038461,1340.854,M
RACS_1600-31A_5309,239.162536,-33.050318,1340.854,M
RACS_1600-31A_6936,237.22834,-32.27302,2916.338,M
RACS_1600-31A_6934,237.212577,-32.243711,2916.338,M
RACS_1600-31A_6962,237.245554,-32.283374,2916.338,M
RACS_1600-31A_6961,237.196729,-32.238217,2916.338,M
RACS_1600-31A_6960,237.253554,-32.295033,2916.338,M
RACS_1600-31A_6959,237.282163,-32.326947,2916.338,M
RACS_1600-31A_6933,237.28311,-32.318575,2916.338,M
RACS_1600-31A_6957,237.267223,-32.302344,2916.338,M
RACS_1600-31A_6956,237.216853,-32.271568,2916.338,M
RACS_1600-31A_6955,237.209452,-32.239313,2916.338,M
RACS_1600-31A_6954,237.207981,-32.298537,2916.338,M
RACS_1600-31A_6953,237.211432,-32.254049,2916.338,M
RACS_1600-31A_6952,237.272428,-32.27702,2916.338,M
RACS_1600-31A_6958,237.23049,-32.251947,2916.338,M
RACS_1600-31A_6950,237.287862,-32.341936,2916.338,M
RACS_1600-31A_6937,237.255941,-32.300487,2916.338,M
RACS_1600-31A_6938,237.207925,-32.230606,2916.338,M
RACS_1600-31A_6939,237.288485,-32.336877,2916.338,M
RACS_1600-31A_6951,237.235139,-32.276482,2916.338,M
RACS_1600-31A_6940,237.226517,-32.266328,2916.338,M
RACS_1600-31A_6941,237.198914,-32.231399,2916.338,M
RACS_1600-31A_6942,237.239446,-32.280705,2916.338,M
RACS_1600-31A_6935,237.259425,-32.301906,2916.338,M
RACS_1600-31A_6944,237.202322,-32.225782,2916.338,M
RACS_1600-31A_6945,237.272969,-32.328906,2916.338,M
RACS_1600-31A_6946,237.271959,-32.310259,2916.338,M
RACS_1600-31A_6949,237.245279,-32.310644,2916.338,M
RACS_1600-31A_6948,237.292565,-32.332399,2916.338,M
RACS_1600-31A_6947,237.289895,-32.317076,2916.338,M
RACS_1600-31A_6943,237.227887,-32.266734,2916.338,M
RACS_1608+18A_1373,245.079767,17.618262,3078.071,M
RACS_1608+18A_1372,245.097016,17.602617,3078.071,M
RACS_1608+18A_1370,245.094819,17.605111,3078.071,M
RACS_1608+18A_1369,245.084475,17.611227,3078.071,M
RACS_1608+18A_1371,245.090212,17.607224,3078.071,M
RACS_1608+18A_1921,244.316253,21.124262,2729.301,M
RACS_1608+18A_1922,244.313646,21.126293,2729.301,M
RACS_1608+18A_1923,244.31671,21.12396,2729.301,M
RACS_1608+18A_2281,243.719744,17.484263,1396.584,M
RACS_1608+18A_2280,243.699815,17.487603,1396.584,M
RACS_1608+18A_2279,243.713865,17.487554,1396.584,M
RACS_1608+18A_2278,243.699543,17.488173,1396.584,M
RACS_1608+18A_2282,243.711791,17.485058,1396.584,M
RACS_1608+18A_3978,241.287222,17.735151,1143.264,M
RACS_1608+18A_3979,241.287987,17.727429,1143.264,M
RACS_1608+18A_3977,241.287938,17.728586,1143.264,M
RACS_1608+18A_4697,240.334881,17.23724,1138.509,S
RACS_1608+18A_4983,239.976172,16.310567,1346.496,S
RACS_1608+18A_5623,239.041683,20.072556,3380.681,M
RACS_1608+18A_7234,239.037269,20.063899,3380.681,M
RACS_1608+18A_7233,239.044574,20.081228,3380.681,M
RACS_1608-18A_2547,244.248946,-17.390899,1034.113,M
RACS_1608-18A_2548,244.251931,-17.387243,1034.113,M
RACS_1608-18A_3428,243.318731,-21.571197,1862.033,M
RACS_1608-18A_9211,243.324966,-21.572553,1862.033,M
RACS_1608-18A_3427,243.32495,-21.566602,1862.033,M
RACS_1608-18A_5370,241.258877,-17.570699,2659.214,M
RACS_1608-18A_9235,241.259493,-17.570124,2659.214,M
RACS_1608-18A_9236,241.250219,-17.57617,2659.214,M
RACS_1608-18A_6589,239.812673,-21.665862,2180.214,M
RACS_1608-18A_6602,239.792061,-21.657227,2180.214,M
RACS_1608-18A_6601,239.824075,-21.663714,2180.214,M
RACS_1608-18A_6600,239.807483,-21.668562,2180.214,M
RACS_1608-18A_6590,239.781397,-21.675527,2180.214,M
RACS_1608-18A_6598,239.760467,-21.669566,2180.214,M
RACS_1608-18A_6594,239.779274,-21.669136,2180.214,M
RACS_1608-18A_6593,239.780918,-21.685941,2180.214,M
RACS_1608-18A_6596,239.802125,-21.689788,2180.214,M
RACS_1608-18A_6592,239.787672,-21.696642,2180.214,M
RACS_1608-18A_6591,239.788836,-21.66383,2180.214,M
RACS_1608-18A_6595,239.792052,-21.680666,2180.214,M
RACS_1608-18A_6599,239.778866,-21.694658,2180.214,M
RACS_1608-18A_6597,239.781169,-21.660259,2180.214,M
RACS_1608-18A_6695,239.72246,-21.583494,1302.701,M
RACS_1608-18A_6694,239.716296,-21.612884,1302.701,M
RACS_1608-18A_6690,239.725745,-21.5776,1302.701,M
RACS_1608-18A_6689,239.716945,-21.600639,1302.701,M
RACS_1608-18A_6688,239.734669,-21.641584,1302.701,M
RACS_1608-18A_6687,239.734675,-21.604114,1302.701,M
RACS_1608-18A_6693,239.742058,-21.628999,1302.701,M
RACS_1608-18A_6691,239.74658,-21.602358,1302.701,M
RACS_1608-18A_6692,239.727181,-21.594068,1302.701,M
RACS_1608-18A_6696,239.746605,-21.587562,1302.701,M
RACS_1611-43A_3627,243.433248,-42.428093,1287.069,S
RACS_1611-43A_4526,242.148227,-44.533592,1005.064,M
RACS_1611-43A_8244,242.152731,-44.539188,1005.064,M
RACS_1611-43A_8255,241.123491,-44.685989,1348.265,M
RACS_1611-43A_5171,241.129271,-44.69215,1348.265,M
RACS_1611-43A_6523,238.94905,-43.476995,2869.498,S
RACS_1611-43A_8274,238.611819,-45.764487,1400.429,M
RACS_1611-43A_6614,238.606529,-45.757385,1400.429,M
RACS_1618+25A_1502,247.407534,23.337768,3980.366,M
RACS_1618+25A_1503,247.396962,23.337308,3980.366,M
RACS_1618+25A_1504,247.403628,23.338216,3980.366,M
RACS_1618+25A_1780,247.012227,27.691636,3352.998,M
RACS_1618+25A_1777,247.014936,27.694661,3352.998,M
RACS_1618+25A_1778,247.02117,27.698203,3352.998,M
RACS_1618+25A_1779,247.00889,27.688853,3352.998,M
RACS_1618+25A_1781,247.024275,27.701682,3352.998,M
RACS_1618+25A_2125,246.309153,26.841163,1315.932,S
RACS_1618+25A_2127,246.279506,25.089382,1223.05,S
RACS_1618+25A_2173,246.164847,23.756763,4165.466,M
RACS_1618+25A_2174,246.161718,23.752006,4165.466,M
RACS_1618+25A_2175,246.162992,23.755181,4165.466,M
RACS_1618+25A_2587,245.486976,24.598918,1018.263,M
RACS_1618+25A_2583,245.479411,24.596761,1018.263,M
RACS_1618+25A_2584,245.477219,24.593383,1018.263,M
RACS_1618+25A_2585,245.475111,24.59372,1018.263,M
RACS_1618+25A_2586,245.484643,24.600665,1018.263,M
RACS_1618+25A_3269,244.163171,26.781471,1879.153,M
RACS_1618+25A_3268,244.159185,26.783891,1879.153,M
RACS_1618+25A_3938,243.078524,22.371252,2309.277,M
RACS_1618+25A_6606,243.07936,22.380307,2309.277,M
RACS_1618+25A_4325,242.304785,26.691763,5545.67,S
RACS_1618+25A_4431,242.043858,28.820679,1055.574,M
RACS_1618+25A_4433,242.049776,28.813553,1055.574,M
RACS_1618+25A_4432,242.049555,28.814633,1055.574,M
RACS_1618+25A_6615,242.039377,28.831681,1055.574,M
RACS_1618+25A_6616,242.03294,28.820888,1055.574,M
RACS_1618+25A_5067,241.216629,23.941891,1058.474,M
RACS_1618+25A_5060,241.241271,23.93137,1058.474,M
RACS_1618+25A_5061,241.206401,23.947693,1058.474,M
RACS_1618+25A_5066,241.248574,23.920561,1058.474,M
RACS_1618+25A_5062,241.224859,23.935524,1058.474,M
RACS_1618+25A_5063,241.235193,23.933118,1058.474,M
RACS_1618+25A_5064,241.261107,23.933499,1058.474,M
RACS_1618+25A_5065,241.247316,23.930965,1058.474,M
RACS_1618+25A_5068,241.226827,23.941361,1058.474,M
RACS_1618+25A_5069,241.226712,23.93793,1058.474,M
RACS_1618+25A_5070,241.249046,23.928948,1058.474,M
RACS_1618-25A_1601,247.928966,-26.948741,3394.023,M
RACS_1618-25A_1603,247.909748,-26.943839,3394.023,M
RACS_1618-25A_1600,247.936398,-26.949885,3394.023,M
RACS_1618-25A_1604,247.915278,-26.944887,3394.023,M
RACS_1618-25A_1605,247.934141,-26.946948,3394.023,M
RACS_1618-25A_1606,247.910485,-26.938805,3394.023,M
RACS_1618-25A_1602,247.920163,-26.947401,3394.023,M
RACS_1618-25A_2406,246.750105,-26.012968,1335.834,M
RACS_1618-25A_2409,246.751831,-26.015247,1335.834,M
RACS_1618-25A_2407,246.734449,-25.992573,1335.834,M
RACS_1618-25A_2408,246.738036,-25.995516,1335.834,M
RACS_1618-25A_8323,246.571866,-22.917456,1706.027,M
RACS_1618-25A_2496,246.575221,-22.925296,1706.027,M
RACS_1618-25A_2597,246.44528,-25.460485,1618.268,S
RACS_1618-25A_2899,246.011566,-26.208458,1851.849,M
RACS_1618-25A_2900,246.005308,-26.210841,1851.849,M
RACS_1618-25A_2901,246.002038,-26.20431,1851.849,M
RACS_1618-25A_2902,246.018138,-26.210784,1851.849,M
RACS_1618-25A_2903,246.016346,-26.204679,1851.849,M
RACS_1618-25A_3048,245.79964,-26.065072,1024.818,M
RACS_1618-25A_3046,245.787688,-26.059676,1024.818,M
RACS_1618-25A_3045,245.800188,-26.071801,1024.818,M
RACS_1618-25A_3047,245.799518,-26.059224,1024.818,M
RACS_1618-25A_3043,245.797932,-26.060964,1024.818,M
RACS_1618-25A_3044,245.800702,-26.053522,1024.818,M
RACS_1618-25A_3425,245.246937,-23.701589,1844.685,M
RACS_1618-25A_3426,245.257948,-23.699752,1844.685,M
RACS_1618-25A_8337,245.253901,-23.70622,1844.685,M
RACS_1618-25A_8338,245.251293,-23.695741,1844.685,M
RACS_1618-25A_8339,245.244858,-23.702157,1844.685,M
RACS_1618-25A_8336,245.260573,-23.698883,1844.685,M
RACS_1618-25A_4220,244.239582,-25.256161,1372.846,M
RACS_1618-25A_4218,244.245417,-25.264199,1372.846,M
RACS_1618-25A_4219,244.244179,-25.271015,1372.846,M
RACS_1620+06A_3883,244.765138,6.21759,1027.86,S
RACS_1620+06A_4203,244.302646,6.621517,1007.358,M
RACS_1620+06A_4200,244.310083,6.622035,1007.358,M
RACS_1620+06A_4201,244.315222,6.619355,1007.358,M
RACS_1620+06A_4202,244.292795,6.630947,1007.358,M
RACS_1620+06A_4199,244.29776,6.629497,1007.358,M
RACS_1620+06A_4753,243.560809,4.101105,1634.02,M
RACS_1620+06A_4752,243.559431,4.096804,1634.02,M
RACS_1620+06A_5709,242.355064,8.734086,1064.037,M
RACS_1620+06A_5710,242.350105,8.738237,1064.037,M
RACS_1620+06A_5867,242.176412,7.53974,1042.55,M
RACS_1620+06A_5868,242.174171,7.543178,1042.55,M
RACS_1620+06A_5869,242.182538,7.544202,1042.55,M
RACS_1620-06A_3142,246.136864,-6.830602,1111.968,S
RACS_1620-06A_8033,245.107824,-3.199446,1025.65,M
RACS_1620-06A_4008,245.101884,-3.192257,1025.65,M
RACS_1620-06A_4079,245.006583,-4.304966,1388.777,M
RACS_1620-06A_4080,245.005804,-4.302286,1388.777,M
RACS_1620-06A_6167,242.509241,-9.308908,1987.779,M
RACS_1620-06A_6168,242.515086,-9.322992,1987.779,M
RACS_1620-06A_6169,242.515585,-9.316492,1987.779,M
RACS_1620-06A_6165,242.510476,-9.312895,1987.779,M
RACS_1620-06A_6166,242.512125,-9.320309,1987.779,M
RACS_1620-37A_2440,247.943227,-39.945949,1160.281,S
RACS_1620-37A_3224,246.933005,-39.884101,2712.947,S
RACS_1620-37A_4291,245.498375,-40.059483,1403.69,S
RACS_1620-37A_4413,245.313714,-36.193227,1407.771,M
RACS_1620-37A_4414,245.319536,-36.195017,1407.771,M
RACS_1620-37A_5023,244.542533,-39.297087,1378.767,M
RACS_1620-37A_5022,244.539258,-39.303193,1378.767,M
RACS_1620-37A_7149,241.961763,-40.0435,1335.724,M
RACS_1620-37A_7150,241.960203,-40.029565,1335.724,M
RACS_1620-37A_7151,241.960768,-40.037346,1335.724,M
RACS_1620-37A_7657,241.496778,-36.374244,1036.501,S
RACS_1625+12A_2079,247.93859,11.93419,2223.207,S
RACS_1625+12A_6880,247.153873,14.636983,2003.549,M
RACS_1625+12A_2593,247.167228,14.633689,2003.549,M
RACS_1625+12A_2594,247.156115,14.636382,2003.549,M
RACS_1625+12A_3177,246.310055,15.75605,1548.503,S
RACS_1625+12A_3897,245.293121,10.77054,1437.981,S
RACS_1625+12A_4090,244.962122,13.610845,1168.936,S
RACS_1625+12A_4214,244.797608,14.549989,1054.294,S
RACS_1625+12A_4245,244.756667,13.691671,1210.184,S
RACS_1625+12A_4748,244.04855,13.059445,1453.648,M
RACS_1625+12A_4749,244.049643,13.062345,1453.648,M
RACS_1625+12A_4750,244.048572,13.055956,1453.648,M
RACS_1625-12A_2303,248.255549,-13.11919,1559.716,M
RACS_1625-12A_2304,248.255545,-13.119019,1559.716,M
RACS_1625-12A_3615,246.57513,-11.978251,1020.492,M
RACS_1625-12A_3614,246.563409,-11.97972,1020.492,M
RACS_1625-12A_4066,245.997685,-11.67883,3929.123,S
RACS_1625-12A_4302,245.67596,-11.482642,1750.075,S
RACS_1625-12A_4806,245.080933,-11.227579,1640.906,M
RACS_1625-12A_4807,245.083779,-11.223588,1640.906,M
RACS_1625-12A_5485,244.328475,-10.045505,1772.137,M
RACS_1625-12A_5486,244.331921,-10.033482,1772.137,M
RACS_1625-12A_5487,244.329717,-10.040592,1772.137,M
RACS_1625-12A_5488,244.329039,-10.041737,1772.137,M
RACS_1625-12A_5489,244.332403,-10.036823,1772.137,M
RACS_1628-31A_9117,246.52465,-29.865629,2503.351,M
RACS_1628-31A_4971,246.524953,-29.857948,2503.351,M
RACS_1628-31A_4996,246.480973,-31.136218,2568.816,S
RACS_1628-31A_5552,245.705637,-28.389035,1016.741,M
RACS_1628-31A_9122,245.713573,-28.388466,1016.741,M
RACS_1630-68A_13563,249.545373,-68.238049,3063.505,M
RACS_1630-68A_5800,249.536115,-68.23087,3063.505,M
RACS_1630-68A_5801,249.555308,-68.245568,3063.505,M
RACS_1630-68A_7405,246.076453,-68.1535,1173.191,M
RACS_1630-68A_13607,246.064361,-68.144492,1173.191,M
RACS_1630-68A_7987,244.905862,-68.35662,1121.112,M
RACS_1630-68A_13621,244.898076,-68.347231,1121.112,M
RACS_1630-68A_13620,244.912684,-68.365625,1121.112,M
RACS_1633-62A_2408,254.15395,-60.923685,1079.03,M
RACS_1633-62A_2409,254.161116,-60.928318,1079.03,M
RACS_1633-62A_2410,254.145258,-60.924269,1079.03,M
RACS_1633-62A_5417,248.760946,-62.833873,1336.336,S
RACS_1633-62A_6776,246.214918,-63.593423,1420.218,M
RACS_1633-62A_6775,246.170059,-63.575347,1420.218,M
RACS_1633-62A_6774,246.078599,-63.583607,1420.218,M
RACS_1633-62A_6773,246.19881,-63.616964,1420.218,M
RACS_1633-62A_6772,246.169742,-63.613061,1420.218,M
RACS_1633-62A_6771,246.200268,-63.603074,1420.218,M
RACS_1633-62A_6770,246.110974,-63.586918,1420.218,M
RACS_1633-62A_6777,246.11083,-63.576817,1420.218,M
RACS_1633-62A_6769,246.171316,-63.601643,1420.218,M
RACS_1633-62A_6767,246.039052,-63.579873,1420.218,M
RACS_1633-62A_6756,246.05913,-63.583258,1420.218,M
RACS_1633-62A_6757,246.203598,-63.601411,1420.218,M
RACS_1633-62A_6768,246.170047,-63.586717,1420.218,M
RACS_1633-62A_6758,246.09874,-63.581733,1420.218,M
RACS_1633-62A_6759,246.188764,-63.611962,1420.218,M
RACS_1633-62A_6766,246.226853,-63.608972,1420.218,M
RACS_1633-62A_6761,246.071071,-63.601589,1420.218,M
RACS_1633-62A_6762,246.131953,-63.591948,1420.218,M
RACS_1633-62A_6763,246.16912,-63.60291,1420.218,M
RACS_1633-62A_6764,246.103178,-63.591972,1420.218,M
RACS_1633-62A_6765,246.108027,-63.59956,1420.218,M
RACS_1633-62A_6760,246.169464,-63.576588,1420.218,M
RACS_1633-62A_7623,244.763777,-59.409775,1108.481,M
RACS_1633-62A_7622,244.764575,-59.370576,1108.481,M
RACS_1633-62A_7621,244.776581,-59.388731,1108.481,M
RACS_1633-62A_7624,244.772797,-59.403248,1108.481,M
RACS_1633-62A_7619,244.767422,-59.391675,1108.481,M
RACS_1633-62A_7618,244.775478,-59.39659,1108.481,M
RACS_1633-62A_7620,244.757097,-59.406846,1108.481,M
RACS_1633-62A_7746,243.965537,-63.558836,1310.225,M
RACS_1633-62A_7747,243.944926,-63.555855,1310.225,M
RACS_1633-62A_7866,243.727562,-60.905645,103479.093,M
RACS_1633-62A_7865,243.694838,-60.913598,103479.093,M
RACS_1633-62A_7864,243.890749,-60.90689,103479.093,M
RACS_1633-62A_7863,243.601457,-60.971592,103479.093,M
RACS_1633-62A_7862,243.626389,-60.947367,103479.093,M
RACS_1633-62A_7861,243.927281,-60.914815,103479.093,M
RACS_1633-62A_7899,243.619169,-60.964035,103479.093,M
